,AccountScore,BusinessType,Complexity,CustomerID,DateTime,DeviceRating,EquipmentPrice,MonthlyMaintenance,ProductCategory,ProductWeight,UsagePerDay,UsageType
7624,88,LLC,2,98761341,3-2018,4,1250,2151,Power Tools,358,5,1
7625,63,LLC,1,98761341,3-2018,5,328,1281,Hilti Services,220,7,2
7626,27,LLC,3,98761341,3-2018,1,6055,4489,Contractor Services,298,18,3
7627,97,LLC,1,98761341,3-2018,4,7537,1891,Fastners Firestop Strut,95,21,3
7628,41,LLC,2,98761342,3-2018,1,6912,3944,Power Tools,854,8,3
7629,96,LLC,2,98761342,3-2018,1,1530,3209,Hilti Services,66,21,1
7630,81,LLC,1,98761342,3-2018,2,5683,2049,Contractor Services,56,11,3
7631,55,LLC,2,98761342,3-2018,3,1300,4697,Fastners Firestop Strut,219,20,1
7632,96,LLC,1,98761343,3-2018,3,5860,4219,Power Tools,402,6,2
7633,44,LLC,2,98761343,3-2018,4,3762,2792,Hilti Services,957,13,2
7634,60,LLC,3,98761343,3-2018,3,5272,1260,Contractor Services,50,8,3
7635,65,LLC,3,98761343,3-2018,3,1268,3076,Fastners Firestop Strut,178,2,1
7636,51,LLC,1,98761344,3-2018,5,2706,3707,Power Tools,440,22,2
7637,100,LLC,3,98761344,3-2018,4,4533,4025,Hilti Services,488,0,3
7638,41,LLC,2,98761344,3-2018,5,8558,2559,Contractor Services,103,14,2
7639,73,LLC,3,98761344,3-2018,5,6870,997,Fastners Firestop Strut,606,24,3
7640,20,LLC,2,98761345,3-2018,4,6132,3973,Power Tools,935,22,1
7641,40,LLC,3,98761345,3-2018,2,1314,1067,Hilti Services,91,11,3
7642,26,LLC,1,98761345,3-2018,2,3936,1660,Contractor Services,340,1,2
7643,69,LLC,1,98761345,3-2018,2,6694,640,Fastners Firestop Strut,196,14,3
7644,79,LLC,3,98761346,3-2018,2,6221,1627,Power Tools,625,15,3
7645,50,LLC,2,98761346,3-2018,5,4364,611,Hilti Services,130,0,3
7646,67,LLC,2,98761346,3-2018,3,7033,4599,Contractor Services,560,16,2
7647,93,LLC,1,98761346,3-2018,3,7538,3176,Fastners Firestop Strut,705,14,3
7648,30,LLC,3,98761347,3-2018,1,5744,618,Power Tools,641,22,3
7649,52,LLC,3,98761347,3-2018,4,687,2518,Hilti Services,686,9,1
7650,33,LLC,3,98761347,3-2018,3,8939,4605,Contractor Services,206,20,2
7651,96,LLC,1,98761347,3-2018,5,2952,4928,Fastners Firestop Strut,382,15,1
7652,32,LLC,3,98761348,3-2018,1,9693,2345,Power Tools,507,11,1
7653,91,LLC,2,98761348,3-2018,4,2388,1892,Hilti Services,544,18,2
7654,64,LLC,3,98761348,3-2018,5,7979,792,Contractor Services,144,4,2
7655,34,LLC,3,98761348,3-2018,5,9748,3304,Fastners Firestop Strut,60,13,2
7656,27,LLC,2,98761349,3-2018,2,5861,1906,Power Tools,13,8,1
7657,32,LLC,3,98761349,3-2018,5,7178,2733,Hilti Services,58,21,3
7658,38,LLC,3,98761349,3-2018,4,1932,643,Contractor Services,297,6,1
7659,45,LLC,3,98761349,3-2018,5,3072,645,Fastners Firestop Strut,575,4,2
7660,69,LLC,2,98761350,3-2018,3,8806,3842,Power Tools,589,1,2
7661,65,LLC,2,98761350,3-2018,5,6994,715,Hilti Services,111,2,3
7662,69,LLC,2,98761350,3-2018,1,1676,4201,Contractor Services,718,10,1
7663,51,LLC,3,98761350,3-2018,1,8476,1561,Fastners Firestop Strut,210,15,3
7664,55,LLC,2,98761351,3-2018,5,9697,4705,Power Tools,913,15,1
7665,100,LLC,1,98761351,3-2018,2,8730,4606,Hilti Services,990,17,3
7666,40,LLC,1,98761351,3-2018,2,3491,3830,Contractor Services,149,4,1
7667,87,LLC,2,98761351,3-2018,4,2217,2439,Fastners Firestop Strut,119,20,2
7668,79,LLC,2,98761352,3-2018,3,7460,3716,Power Tools,283,1,3
7669,31,LLC,1,98761352,3-2018,3,4909,2896,Hilti Services,871,3,1
7670,21,LLC,2,98761352,3-2018,3,4484,3325,Contractor Services,70,3,3
7671,71,LLC,2,98761352,3-2018,4,3708,3472,Fastners Firestop Strut,978,22,2
7672,32,LLC,2,98761353,3-2018,4,9119,4418,Power Tools,384,19,3
7673,71,LLC,1,98761353,3-2018,1,8333,3242,Hilti Services,12,23,1
7674,86,LLC,1,98761353,3-2018,4,1583,1618,Contractor Services,119,20,3
7675,47,LLC,1,98761353,3-2018,5,1481,1101,Fastners Firestop Strut,780,17,2
7676,51,LLC,1,98761354,3-2018,1,6996,1781,Power Tools,278,22,3
7677,23,LLC,1,98761354,3-2018,3,6309,3857,Hilti Services,978,3,2
7678,59,LLC,1,98761354,3-2018,3,3435,1243,Contractor Services,381,21,1
7679,27,LLC,2,98761354,3-2018,2,3658,4070,Fastners Firestop Strut,123,0,1
7680,88,LLC,2,98761355,3-2018,4,761,2561,Power Tools,323,20,2
7681,61,LLC,3,98761355,3-2018,5,1212,4547,Hilti Services,925,0,2
7682,52,LLC,3,98761355,3-2018,5,1933,3293,Contractor Services,926,15,2
7683,54,LLC,1,98761355,3-2018,3,6888,1919,Fastners Firestop Strut,76,19,2
7684,49,LLC,2,98761356,3-2018,1,4304,1753,Power Tools,122,4,1
7685,71,LLC,3,98761356,3-2018,2,8346,3017,Hilti Services,467,8,3
7686,59,LLC,1,98761356,3-2018,1,5445,2911,Contractor Services,823,9,1
7687,89,LLC,3,98761356,3-2018,2,2778,3129,Fastners Firestop Strut,535,8,1
7688,27,LLC,1,98761357,3-2018,4,3289,2491,Power Tools,391,7,1
7689,22,LLC,2,98761357,3-2018,2,5735,1417,Hilti Services,302,9,2
7690,26,LLC,1,98761357,3-2018,4,4903,3064,Contractor Services,15,6,3
7691,99,LLC,3,98761357,3-2018,5,2053,3928,Fastners Firestop Strut,392,16,2
7692,36,LLC,1,98761358,3-2018,2,9656,4348,Power Tools,908,12,2
7693,61,LLC,3,98761358,3-2018,2,2927,1267,Hilti Services,833,17,3
7694,65,LLC,2,98761358,3-2018,4,1331,1415,Contractor Services,20,5,1
7695,93,LLC,1,98761358,3-2018,2,7920,854,Fastners Firestop Strut,725,20,1
7696,78,LLC,2,98761359,3-2018,3,5227,3939,Power Tools,100,6,3
7697,59,LLC,1,98761359,3-2018,2,5567,2718,Hilti Services,344,3,3
7698,49,LLC,1,98761359,3-2018,3,8245,4434,Contractor Services,904,16,3
7699,67,LLC,3,98761359,3-2018,4,675,4820,Fastners Firestop Strut,934,12,1
7700,96,LLC,1,98761360,3-2018,5,3429,1367,Power Tools,293,3,3
7701,91,LLC,1,98761360,3-2018,5,274,4132,Hilti Services,232,20,3
7702,64,LLC,3,98761360,3-2018,5,5517,851,Contractor Services,841,16,1
7703,57,LLC,2,98761360,3-2018,2,6274,1111,Fastners Firestop Strut,868,8,2
7704,20,LLC,3,98761361,3-2018,4,8825,3325,Power Tools,56,1,2
7705,86,LLC,3,98761361,3-2018,2,6224,3311,Hilti Services,68,15,1
7706,37,LLC,1,98761361,3-2018,4,1188,3694,Contractor Services,269,4,2
7707,68,LLC,3,98761361,3-2018,3,726,563,Fastners Firestop Strut,714,17,2
7708,92,LLC,2,98761362,3-2018,4,1593,1095,Power Tools,662,16,2
7709,21,LLC,1,98761362,3-2018,3,3841,3359,Hilti Services,205,22,1
7710,61,LLC,1,98761362,3-2018,5,9836,4723,Contractor Services,557,21,1
7711,100,LLC,3,98761362,3-2018,4,5568,4835,Fastners Firestop Strut,686,4,1
7712,54,LLC,1,98761363,3-2018,1,8216,4730,Power Tools,990,0,2
7713,72,LLC,2,98761363,3-2018,4,8074,3302,Hilti Services,631,14,1
7714,89,LLC,2,98761363,3-2018,1,3408,4169,Contractor Services,978,8,2
7715,68,LLC,1,98761363,3-2018,2,4415,1834,Fastners Firestop Strut,501,13,2
7716,44,LLC,3,98761364,3-2018,4,5876,4784,Power Tools,146,16,3
7717,68,LLC,1,98761364,3-2018,3,5180,4031,Hilti Services,17,19,2
7718,87,LLC,1,98761364,3-2018,2,4551,4263,Contractor Services,753,5,1
7719,41,LLC,1,98761364,3-2018,1,7695,711,Fastners Firestop Strut,478,24,2
7720,29,LLC,2,98761365,3-2018,2,6267,1304,Power Tools,417,6,3
7721,35,LLC,1,98761365,3-2018,5,9353,745,Hilti Services,747,0,1
7722,86,LLC,3,98761365,3-2018,3,1806,2967,Contractor Services,772,13,3
7723,84,LLC,1,98761365,3-2018,3,2542,4130,Fastners Firestop Strut,946,7,3
7724,82,LLC,3,98761366,3-2018,2,4508,1037,Power Tools,138,4,1
7725,25,LLC,2,98761366,3-2018,5,9156,2685,Hilti Services,530,13,3
7726,20,LLC,3,98761366,3-2018,2,5342,2563,Contractor Services,69,5,2
7727,98,LLC,1,98761366,3-2018,5,8796,3123,Fastners Firestop Strut,65,0,2
7728,87,LLC,1,98761367,3-2018,1,2753,3467,Power Tools,148,16,1
7729,87,LLC,1,98761367,3-2018,5,9270,2396,Hilti Services,150,24,1
7730,30,LLC,1,98761367,3-2018,3,2397,3069,Contractor Services,130,7,3
7731,21,LLC,3,98761367,3-2018,3,3984,1166,Fastners Firestop Strut,161,15,3
7732,88,LLC,1,98761368,3-2018,1,9497,4559,Power Tools,777,4,2
7733,98,LLC,1,98761368,3-2018,1,7512,4762,Hilti Services,958,10,3
7734,44,LLC,2,98761368,3-2018,3,6943,4887,Contractor Services,179,15,2
7735,36,LLC,2,98761368,3-2018,4,4384,4076,Fastners Firestop Strut,145,1,2
7736,20,LLC,1,98761369,3-2018,3,3857,2413,Power Tools,427,10,1
7737,26,LLC,3,98761369,3-2018,5,4413,2073,Hilti Services,773,16,3
7738,57,LLC,3,98761369,3-2018,3,657,2785,Contractor Services,184,4,3
7739,42,LLC,1,98761369,3-2018,3,3391,2113,Fastners Firestop Strut,18,21,2
7740,34,LLC,2,98761370,3-2018,2,7198,1006,Power Tools,140,4,2
7741,35,LLC,3,98761370,3-2018,4,3105,1659,Hilti Services,829,15,2
7742,42,LLC,1,98761370,3-2018,4,8308,1902,Contractor Services,225,0,3
7743,42,LLC,2,98761370,3-2018,5,922,3124,Fastners Firestop Strut,539,6,2
7744,51,LLC,3,98761371,3-2018,1,5761,1917,Power Tools,939,21,2
7745,85,LLC,2,98761371,3-2018,4,3925,1092,Hilti Services,77,10,2
7746,48,LLC,2,98761371,3-2018,4,5750,1655,Contractor Services,929,5,1
7747,22,LLC,1,98761371,3-2018,1,6120,3925,Fastners Firestop Strut,720,21,3
7748,64,LLC,3,98761372,3-2018,5,1100,1371,Power Tools,306,5,1
7749,26,LLC,1,98761372,3-2018,3,2902,4778,Hilti Services,56,5,2
7750,36,LLC,2,98761372,3-2018,2,9543,2098,Contractor Services,822,7,3
7751,73,LLC,3,98761372,3-2018,2,6741,3087,Fastners Firestop Strut,820,9,3
7752,22,LLC,2,98761373,3-2018,3,8268,1313,Power Tools,925,21,1
7753,54,LLC,3,98761373,3-2018,1,2274,2550,Hilti Services,738,11,2
7754,49,LLC,2,98761373,3-2018,1,626,3886,Contractor Services,872,7,1
7755,41,LLC,2,98761373,3-2018,2,8282,3287,Fastners Firestop Strut,975,13,1
7756,31,LLC,1,98761374,3-2018,2,2557,3768,Power Tools,776,12,3
7757,50,LLC,3,98761374,3-2018,1,7971,3251,Hilti Services,81,20,2
7758,66,LLC,1,98761374,3-2018,5,5208,4787,Contractor Services,566,0,2
7759,70,LLC,2,98761374,3-2018,1,4159,1859,Fastners Firestop Strut,879,4,2
7760,66,LLC,2,98761375,3-2018,4,3526,3623,Power Tools,518,7,2
7761,67,LLC,2,98761375,3-2018,4,1225,4169,Hilti Services,632,7,2
7762,95,LLC,3,98761375,3-2018,2,3088,3956,Contractor Services,702,11,3
7763,26,LLC,2,98761375,3-2018,2,6605,3122,Fastners Firestop Strut,684,7,3
7764,45,LLC,2,98761376,3-2018,1,7634,2251,Power Tools,865,18,1
7765,66,LLC,3,98761376,3-2018,3,3636,2338,Hilti Services,268,12,2
7766,82,LLC,2,98761376,3-2018,4,9588,2901,Contractor Services,104,21,3
7767,42,LLC,2,98761376,3-2018,3,7412,1440,Fastners Firestop Strut,101,1,3
7768,23,LLC,2,98761377,3-2018,1,3315,1086,Power Tools,785,24,2
7769,63,LLC,3,98761377,3-2018,5,4728,4075,Hilti Services,220,17,2
7770,84,LLC,3,98761377,3-2018,5,7254,3873,Contractor Services,661,4,3
7771,92,LLC,2,98761377,3-2018,2,1436,4073,Fastners Firestop Strut,76,2,2
7772,88,LLC,2,98761378,3-2018,2,4583,4424,Power Tools,91,16,2
7773,75,LLC,2,98761378,3-2018,3,3015,2361,Hilti Services,469,15,1
7774,44,LLC,3,98761378,3-2018,5,5375,4392,Contractor Services,332,22,1
7775,60,LLC,3,98761378,3-2018,3,1159,1645,Fastners Firestop Strut,683,17,3
7776,73,LLC,2,98761379,3-2018,3,9064,4083,Power Tools,722,20,1
7777,100,LLC,2,98761379,3-2018,5,7573,2489,Hilti Services,193,11,2
7778,77,LLC,1,98761379,3-2018,5,1530,2665,Contractor Services,975,13,1
7779,53,LLC,2,98761379,3-2018,3,8163,4716,Fastners Firestop Strut,12,1,1
7780,47,LLC,3,98761380,3-2018,5,9061,991,Power Tools,329,10,3
7781,71,LLC,2,98761380,3-2018,2,2034,2247,Hilti Services,488,24,2
7782,68,LLC,1,98761380,3-2018,2,5156,4513,Contractor Services,520,19,2
7783,55,LLC,3,98761380,3-2018,1,4993,2936,Fastners Firestop Strut,206,9,1
7784,51,LLC,1,98761381,3-2018,5,3165,3611,Power Tools,218,1,2
7785,95,LLC,1,98761381,3-2018,3,2440,4011,Hilti Services,155,24,2
7786,88,LLC,3,98761381,3-2018,5,7056,3436,Contractor Services,427,5,3
7787,53,LLC,2,98761381,3-2018,4,1064,3235,Fastners Firestop Strut,475,23,3
7788,54,LLC,2,98761382,3-2018,5,9231,550,Power Tools,30,9,1
7789,53,LLC,3,98761382,3-2018,4,2192,4254,Hilti Services,286,7,2
7790,64,LLC,2,98761382,3-2018,5,5454,2395,Contractor Services,352,23,3
7791,64,LLC,3,98761382,3-2018,5,8553,1711,Fastners Firestop Strut,789,2,2
7792,35,LLC,1,98761383,3-2018,5,8816,2785,Power Tools,222,2,1
7793,98,LLC,3,98761383,3-2018,3,7480,625,Hilti Services,327,5,3
7794,32,LLC,1,98761383,3-2018,4,5788,1107,Contractor Services,268,23,3
7795,88,LLC,2,98761383,3-2018,4,1752,3304,Fastners Firestop Strut,559,5,3
7796,39,LLC,2,98761384,3-2018,1,9557,4905,Power Tools,543,3,3
7797,56,LLC,2,98761384,3-2018,2,9712,3837,Hilti Services,92,18,1
7798,99,LLC,2,98761384,3-2018,5,1718,3745,Contractor Services,852,21,1
7799,93,LLC,2,98761384,3-2018,5,3538,3354,Fastners Firestop Strut,521,11,1
7800,31,LLC,3,98761385,3-2018,4,7017,988,Power Tools,298,19,1
7801,54,LLC,1,98761385,3-2018,3,3745,557,Hilti Services,69,10,1
7802,88,LLC,1,98761385,3-2018,3,7042,3041,Contractor Services,538,11,2
7803,70,LLC,3,98761385,3-2018,3,8097,3681,Fastners Firestop Strut,111,7,1
7804,57,LLC,3,98761386,3-2018,1,6950,3412,Power Tools,235,5,1
7805,52,LLC,1,98761386,3-2018,4,8538,1119,Hilti Services,883,23,1
7806,61,LLC,3,98761386,3-2018,4,4399,4521,Contractor Services,31,14,1
7807,55,LLC,2,98761386,3-2018,1,878,3847,Fastners Firestop Strut,343,4,1
7808,52,LLC,2,98761387,3-2018,2,9555,723,Power Tools,834,10,1
7809,85,LLC,3,98761387,3-2018,3,1075,1018,Hilti Services,751,23,1
7810,68,LLC,2,98761387,3-2018,3,9707,606,Contractor Services,819,4,2
7811,48,LLC,2,98761387,3-2018,2,3582,3498,Fastners Firestop Strut,350,15,2
7812,41,LLC,2,98761388,3-2018,5,3169,2772,Power Tools,187,21,1
7813,24,LLC,2,98761388,3-2018,2,8618,3771,Hilti Services,439,9,3
7814,46,LLC,3,98761388,3-2018,5,1959,2111,Contractor Services,349,4,2
7815,47,LLC,3,98761388,3-2018,1,2450,2246,Fastners Firestop Strut,460,17,3
7816,39,LLC,2,98761389,3-2018,4,9464,4306,Power Tools,197,17,3
7817,79,LLC,2,98761389,3-2018,3,5783,3735,Hilti Services,878,13,2
7818,38,LLC,3,98761389,3-2018,3,1536,2219,Contractor Services,64,0,3
7819,58,LLC,2,98761389,3-2018,1,5785,3225,Fastners Firestop Strut,163,3,1
7820,70,LLC,1,98761390,3-2018,4,5803,3386,Power Tools,88,0,1
7821,64,LLC,1,98761390,3-2018,2,4882,2773,Hilti Services,401,5,1
7822,79,LLC,3,98761390,3-2018,4,3117,4559,Contractor Services,737,11,2
7823,73,LLC,1,98761390,3-2018,1,2387,3948,Fastners Firestop Strut,375,16,2
7824,94,LLC,1,98761391,3-2018,5,6783,4219,Power Tools,524,12,2
7825,67,LLC,3,98761391,3-2018,1,942,2490,Hilti Services,140,21,2
7826,93,LLC,2,98761391,3-2018,1,9001,3501,Contractor Services,447,14,2
7827,22,LLC,1,98761391,3-2018,4,8339,2867,Fastners Firestop Strut,838,8,1
7828,37,LLC,1,98761392,3-2018,1,305,4440,Power Tools,964,15,1
7829,100,LLC,2,98761392,3-2018,1,5784,2141,Hilti Services,630,9,1
7830,52,LLC,3,98761392,3-2018,5,2827,2639,Contractor Services,295,19,2
7831,21,LLC,1,98761392,3-2018,2,643,3160,Fastners Firestop Strut,479,11,3
7832,29,LLC,3,98761393,3-2018,2,6662,4507,Power Tools,805,16,3
7833,67,LLC,2,98761393,3-2018,1,3841,624,Hilti Services,430,3,1
7834,30,LLC,2,98761393,3-2018,2,8441,3283,Contractor Services,287,4,1
7835,39,LLC,3,98761393,3-2018,4,1467,2774,Fastners Firestop Strut,825,17,2
7836,21,LLC,2,98761394,3-2018,2,4252,1167,Power Tools,858,20,2
7837,80,LLC,2,98761394,3-2018,4,2009,699,Hilti Services,504,4,1
7838,33,LLC,3,98761394,3-2018,1,1750,592,Contractor Services,499,3,1
7839,44,LLC,1,98761394,3-2018,3,5948,2292,Fastners Firestop Strut,355,16,2
7840,32,LLC,2,98761395,3-2018,5,8075,4939,Power Tools,223,0,2
7841,32,LLC,2,98761395,3-2018,1,4616,1890,Hilti Services,605,5,3
7842,37,LLC,1,98761395,3-2018,4,3299,1767,Contractor Services,1000,13,3
7843,26,LLC,1,98761395,3-2018,4,9789,3688,Fastners Firestop Strut,947,13,1
7844,43,LLC,2,98761396,3-2018,1,3361,3288,Power Tools,409,17,2
7845,34,LLC,2,98761396,3-2018,1,9791,3116,Hilti Services,534,14,3
7846,21,LLC,1,98761396,3-2018,4,7467,1210,Contractor Services,186,8,3
7847,64,LLC,1,98761396,3-2018,1,3201,4046,Fastners Firestop Strut,33,7,1
7848,95,LLC,2,98761397,3-2018,5,3490,3168,Power Tools,565,19,3
7849,80,LLC,1,98761397,3-2018,1,4434,2481,Hilti Services,819,20,3
7850,78,LLC,1,98761397,3-2018,4,5554,625,Contractor Services,873,21,3
7851,60,LLC,3,98761397,3-2018,2,2633,2399,Fastners Firestop Strut,581,24,3
7852,59,LLC,3,98761398,3-2018,5,2728,2310,Power Tools,829,23,3
7853,35,LLC,2,98761398,3-2018,1,3445,2525,Hilti Services,352,10,1
7854,67,LLC,3,98761398,3-2018,3,3149,1837,Contractor Services,859,22,2
7855,90,LLC,1,98761398,3-2018,1,4882,2103,Fastners Firestop Strut,101,20,3
7856,75,LLC,3,98761399,3-2018,3,9526,1709,Power Tools,418,19,3
7857,59,LLC,1,98761399,3-2018,3,2422,2868,Hilti Services,250,12,3
7858,66,LLC,3,98761399,3-2018,4,3410,1556,Contractor Services,187,19,1
7859,94,LLC,3,98761399,3-2018,5,3649,3388,Fastners Firestop Strut,174,5,3
7860,85,LLC,3,98761400,3-2018,1,6143,3484,Power Tools,577,7,3
7861,67,LLC,1,98761400,3-2018,4,1568,3223,Hilti Services,161,12,2
7862,41,LLC,2,98761400,3-2018,3,2366,4348,Contractor Services,982,5,3
7863,39,LLC,1,98761400,3-2018,5,9138,4811,Fastners Firestop Strut,640,9,3
7864,78,LLC,1,98761401,3-2018,4,3878,1332,Power Tools,610,9,3
7865,39,LLC,3,98761401,3-2018,1,5667,2464,Hilti Services,204,14,1
7866,55,LLC,1,98761401,3-2018,1,9576,4576,Contractor Services,673,22,3
7867,74,LLC,3,98761401,3-2018,4,3813,1430,Fastners Firestop Strut,695,15,2
7868,27,LLC,1,98761402,3-2018,3,8767,855,Power Tools,540,13,1
7869,33,LLC,3,98761402,3-2018,5,7301,1419,Hilti Services,773,10,2
7870,21,LLC,3,98761402,3-2018,2,516,2831,Contractor Services,492,17,1
7871,64,LLC,3,98761402,3-2018,2,9788,4926,Fastners Firestop Strut,779,5,3
7872,58,LLC,3,98761403,3-2018,5,8438,4618,Power Tools,320,3,2
7873,80,LLC,2,98761403,3-2018,5,5954,4195,Hilti Services,245,21,3
7874,28,LLC,3,98761403,3-2018,4,1008,514,Contractor Services,319,17,3
7875,87,LLC,3,98761403,3-2018,1,658,2024,Fastners Firestop Strut,264,5,3
7876,31,LLC,3,98761404,3-2018,3,5157,4616,Power Tools,180,16,1
7877,29,LLC,3,98761404,3-2018,3,1167,1629,Hilti Services,113,16,2
7878,34,LLC,1,98761404,3-2018,2,6860,2010,Contractor Services,278,8,3
7879,100,LLC,3,98761404,3-2018,1,4608,2691,Fastners Firestop Strut,270,10,3
7880,58,LLC,1,98761405,3-2018,2,9334,1397,Power Tools,738,17,1
7881,62,LLC,1,98761405,3-2018,1,9709,3035,Hilti Services,296,13,2
7882,95,LLC,3,98761405,3-2018,2,7364,2603,Contractor Services,659,16,2
7883,99,LLC,2,98761405,3-2018,4,2675,3100,Fastners Firestop Strut,673,4,2
7884,25,LLC,2,98761406,3-2018,5,3819,3305,Power Tools,880,19,1
7885,45,LLC,1,98761406,3-2018,2,6768,4148,Hilti Services,449,16,2
7886,27,LLC,2,98761406,3-2018,3,1877,717,Contractor Services,74,15,1
7887,45,LLC,2,98761406,3-2018,2,6091,2076,Fastners Firestop Strut,769,1,2
7888,32,LLC,3,98761407,3-2018,2,3534,700,Power Tools,401,18,3
7889,32,LLC,3,98761407,3-2018,5,8294,2579,Hilti Services,357,3,1
7890,48,LLC,2,98761407,3-2018,4,500,3242,Contractor Services,369,2,1
7891,82,LLC,1,98761407,3-2018,5,8367,1993,Fastners Firestop Strut,736,12,1
7892,61,LLC,2,98761408,3-2018,2,5603,2171,Power Tools,854,0,1
7893,71,LLC,3,98761408,3-2018,4,9255,1287,Hilti Services,941,16,3
7894,94,LLC,1,98761408,3-2018,1,2684,4466,Contractor Services,659,23,3
7895,23,LLC,1,98761408,3-2018,1,5514,4712,Fastners Firestop Strut,27,14,1
7896,28,LLC,1,98761409,3-2018,3,2260,3895,Power Tools,778,11,3
7897,46,LLC,3,98761409,3-2018,5,8336,814,Hilti Services,620,12,2
7898,29,LLC,3,98761409,3-2018,5,8504,2474,Contractor Services,902,18,1
7899,49,LLC,1,98761409,3-2018,4,9595,3522,Fastners Firestop Strut,658,23,1
7900,92,LLC,2,98761410,3-2018,2,9850,602,Power Tools,535,24,3
7901,87,LLC,3,98761410,3-2018,5,1022,2491,Hilti Services,588,8,1
7902,28,LLC,3,98761410,3-2018,4,7719,1420,Contractor Services,902,1,2
7903,77,LLC,2,98761410,3-2018,1,2383,1159,Fastners Firestop Strut,143,13,2
7904,55,LLC,1,98761259,4-2018,5,7560,2558,Power Tools,231,12,2
7905,68,LLC,2,98761259,4-2018,5,5454,659,Hilti Services,367,15,2
7906,73,LLC,3,98761259,4-2018,2,2204,4292,Contractor Services,605,21,2
7907,96,LLC,2,98761259,4-2018,2,647,3431,Fastners Firestop Strut,907,12,2
7908,35,LLC,1,98761260,4-2018,2,1560,2583,Power Tools,60,21,2
7909,99,LLC,1,98761260,4-2018,4,2909,2093,Hilti Services,465,15,2
7910,23,LLC,3,98761260,4-2018,5,8627,4969,Contractor Services,205,3,2
7911,64,LLC,1,98761260,4-2018,5,5306,4377,Fastners Firestop Strut,971,9,3
7912,82,LLC,3,98761261,4-2018,5,3318,1309,Power Tools,857,5,1
7913,79,LLC,3,98761261,4-2018,1,7121,1166,Hilti Services,390,3,2
7914,35,LLC,1,98761261,4-2018,4,9692,2940,Contractor Services,771,0,3
7915,20,LLC,1,98761261,4-2018,3,3746,4917,Fastners Firestop Strut,308,15,3
7916,24,LLC,1,98761262,4-2018,5,9983,2116,Power Tools,552,15,2
7917,31,LLC,1,98761262,4-2018,3,2120,1130,Hilti Services,955,24,1
7918,84,LLC,1,98761262,4-2018,4,5806,2796,Contractor Services,613,19,2
7919,27,LLC,2,98761262,4-2018,3,2746,2263,Fastners Firestop Strut,474,22,2
7920,32,LLC,1,98761263,4-2018,4,4278,3478,Power Tools,710,3,2
7921,71,LLC,3,98761263,4-2018,4,3506,2820,Hilti Services,494,18,3
7922,78,LLC,2,98761263,4-2018,1,2665,2046,Contractor Services,418,20,1
7923,23,LLC,1,98761263,4-2018,4,7365,1959,Fastners Firestop Strut,883,12,2
7924,84,LLC,2,98761264,4-2018,1,9704,4200,Power Tools,372,17,2
7925,100,LLC,2,98761264,4-2018,1,3223,1741,Hilti Services,462,14,2
7926,82,LLC,3,98761264,4-2018,4,9350,4931,Contractor Services,942,4,2
7927,100,LLC,2,98761264,4-2018,1,8066,796,Fastners Firestop Strut,25,19,3
7928,73,LLC,1,98761265,4-2018,1,6008,2863,Power Tools,847,0,1
7929,99,LLC,3,98761265,4-2018,3,3482,4913,Hilti Services,58,0,3
7930,69,LLC,1,98761265,4-2018,1,9380,1894,Contractor Services,779,5,1
7931,87,LLC,1,98761265,4-2018,4,6223,1919,Fastners Firestop Strut,243,11,3
7932,74,LLC,2,98761266,4-2018,2,8443,2968,Power Tools,565,8,2
7933,46,LLC,2,98761266,4-2018,3,4479,1504,Hilti Services,783,24,1
7934,24,LLC,3,98761266,4-2018,2,5369,4563,Contractor Services,459,21,2
7935,67,LLC,2,98761266,4-2018,5,2499,1317,Fastners Firestop Strut,791,13,3
7936,21,LLC,2,98761267,4-2018,4,3761,4750,Power Tools,449,21,3
7937,55,LLC,2,98761267,4-2018,3,1449,4372,Hilti Services,543,23,1
7938,29,LLC,3,98761267,4-2018,4,7294,1000,Contractor Services,687,9,2
7939,62,LLC,1,98761267,4-2018,5,276,4571,Fastners Firestop Strut,17,7,1
7940,97,LLC,2,98761268,4-2018,2,5774,2126,Power Tools,179,4,3
7941,53,LLC,1,98761268,4-2018,3,8624,1588,Hilti Services,551,1,3
7942,59,LLC,2,98761268,4-2018,4,3469,1698,Contractor Services,266,4,2
7943,88,LLC,3,98761268,4-2018,4,2950,4551,Fastners Firestop Strut,987,6,3
