,BookToMarket,BusinessPosition,BusinessType,Businessvolume,CustomerID,DateTime,EquipmentPrice,HoursUsage,Marketcap,MonthlyMaintenance,Noofdevices,NumberOfEmployees,ProductWeight,Profit,TotalRevenue,category,Rank
893,1.17,Growth,4,2,98761304,Feb-18,8115,2,5,2402,59,350,195,0.3,1,Hilti Services,3
894,1.09,Growth,4,1,98761304,Feb-18,1471,8,9,2159,13,350,185,0.33,7,Contractor Services,2
895,0.89,Growth,4,3,98761304,Feb-18,6478,5,7,800,13,350,403,0.19,10,Fastners Firestop Strut,3
896,2.02,Decline,4,1,98761305,Feb-18,8034,12,1,722,25,42,773,0.49,1,Power Tools,2
897,2.88,Decline,4,1,98761305,Feb-18,7325,11,5,2088,53,42,109,0.19,1,Hilti Services,3
898,0.66,Decline,4,2,98761305,Feb-18,3420,12,8,4946,14,42,503,0.84,3,Contractor Services,2
899,2.05,Decline,4,1,98761305,Feb-18,7388,11,1,2404,54,42,750,0.62,2,Fastners Firestop Strut,3
900,1.09,Decline,4,1,98761306,Feb-18,4469,9,7,3246,18,42,853,0.13,7,Power Tools,3
901,2.2,Decline,4,1,98761306,Feb-18,5516,13,8,1884,11,42,826,0.86,2,Hilti Services,1
902,1.69,Decline,4,1,98761306,Feb-18,3184,16,2,2801,40,42,765,0.43,2,Contractor Services,1
903,2.15,Decline,4,3,98761306,Feb-18,3942,6,3,3704,35,42,397,0.31,9,Fastners Firestop Strut,2
904,2.18,Growth,4,1,98761307,Feb-18,6613,3,8,3057,48,350,858,0.88,4,Power Tools,1
905,0.92,Growth,4,2,98761307,Feb-18,2887,6,9,663,14,350,172,0.28,3,Hilti Services,1
906,0.74,Growth,4,2,98761307,Feb-18,1394,15,3,3820,40,350,609,0.69,6,Contractor Services,3
907,2.29,Growth,4,3,98761307,Feb-18,8292,14,1,2820,18,350,302,0.85,4,Fastners Firestop Strut,2
908,1.39,Growth,4,2,98761308,Feb-18,1488,11,6,4233,57,350,413,0.87,2,Power Tools,2
909,0.42,Growth,4,2,98761308,Feb-18,4349,5,5,1999,44,350,632,0.78,5,Hilti Services,3
910,1.46,Growth,4,2,98761308,Feb-18,1852,10,5,3468,30,350,933,0.21,9,Contractor Services,2
911,1.05,Growth,4,2,98761308,Feb-18,2342,14,2,2883,19,350,649,0.86,4,Fastners Firestop Strut,2
912,0.81,Growth,4,2,98761329,Feb-18,2786,15,4,818,36,170,105,0.84,7,Power Tools,1
913,0.87,Growth,4,3,98761329,Feb-18,1232,3,4,2222,21,170,633,0.73,10,Hilti Services,1
914,1.49,Growth,4,3,98761329,Feb-18,8112,16,7,3025,34,170,886,0.99,8,Contractor Services,3
915,2.91,Growth,4,3,98761329,Feb-18,6463,1,5,3442,54,170,200,0.49,5,Fastners Firestop Strut,1
916,2.43,Stable,4,1,98761330,Feb-18,5260,6,4,2931,67,3500,826,0.74,5,Power Tools,3
917,1.98,Stable,4,3,98761330,Feb-18,3920,6,10,1369,32,3500,121,0.69,9,Hilti Services,1
918,2.51,Stable,4,1,98761330,Feb-18,5583,5,10,4549,10,3500,382,0.63,7,Contractor Services,1
919,1.35,Stable,4,2,98761330,Feb-18,1770,5,8,2694,45,3500,668,0.19,10,Fastners Firestop Strut,2
920,2.41,Growth,4,3,98761331,Feb-18,4281,10,8,2553,64,3500,231,0.81,8,Power Tools,1
921,1.35,Growth,4,2,98761331,Feb-18,3078,3,8,1482,35,3500,966,0.31,2,Hilti Services,1
922,0.92,Growth,4,2,98761331,Feb-18,5672,8,9,4110,12,3500,986,0.83,5,Contractor Services,2
923,0.65,Growth,4,1,98761331,Feb-18,902,14,5,1687,57,3500,980,0.96,3,Fastners Firestop Strut,3
924,0.8,Growth,4,1,98761332,Feb-18,1176,12,10,2207,41,3500,395,0.13,1,Power Tools,3
925,1.07,Growth,4,2,98761332,Feb-18,4170,9,3,1666,28,3500,811,0.63,5,Hilti Services,2
926,0.32,Growth,4,2,98761332,Feb-18,446,14,9,3370,64,3500,478,0.75,8,Contractor Services,3
927,0.51,Growth,4,2,98761332,Feb-18,8876,12,8,3440,61,3500,533,0.76,1,Fastners Firestop Strut,3
928,2.21,Decline,4,2,98761378,Feb-18,6419,3,4,1134,45,400,507,0.17,3,Power Tools,1
929,2.87,Decline,4,3,98761378,Feb-18,8016,14,7,1417,20,400,512,0.91,7,Hilti Services,1
930,1.07,Decline,4,2,98761378,Feb-18,5740,5,7,2083,16,400,181,0.99,3,Contractor Services,1
931,1.15,Decline,4,3,98761378,Feb-18,5741,15,2,4781,66,400,397,0.78,9,Fastners Firestop Strut,3
932,2.07,Stable,4,1,98761379,Feb-18,2743,15,10,4124,20,400,914,0.42,9,Power Tools,1
933,1.9,Stable,4,3,98761379,Feb-18,5019,3,7,1442,18,400,170,0.23,9,Hilti Services,3
934,2.7,Stable,4,2,98761379,Feb-18,5925,1,7,3208,32,400,489,0.7,7,Contractor Services,3
935,1.87,Stable,4,2,98761379,Feb-18,3632,8,9,3822,40,400,598,0.17,1,Fastners Firestop Strut,2
936,1.39,Stable,4,3,98761380,Feb-18,238,5,10,4355,17,175,223,0.79,9,Power Tools,1
937,2.51,Stable,4,1,98761380,Feb-18,8427,16,3,4869,63,175,473,0.94,2,Hilti Services,3
938,2.06,Stable,4,2,98761380,Feb-18,4692,2,10,3954,40,175,155,0.5,8,Contractor Services,3
939,1.68,Stable,4,1,98761380,Feb-18,2337,16,7,4264,10,175,626,0.41,7,Fastners Firestop Strut,1
940,2.73,Decline,4,1,98761381,Feb-18,5212,12,2,4582,43,3500,570,0.98,6,Power Tools,2
941,2.48,Decline,4,1,98761381,Feb-18,5911,9,7,1498,33,3500,369,0.68,4,Hilti Services,2
942,1.62,Decline,4,2,98761381,Feb-18,5752,3,1,2557,11,3500,357,0.47,7,Contractor Services,1
943,1.68,Decline,4,1,98761381,Feb-18,4412,11,6,3145,24,3500,201,0.63,1,Fastners Firestop Strut,3
944,1.61,Decline,4,3,98761382,Feb-18,650,6,10,2379,29,12000,779,0.88,4,Power Tools,3
945,2.92,Decline,4,2,98761382,Feb-18,1197,9,5,4144,48,12000,831,0.11,4,Hilti Services,3
946,1.85,Decline,4,2,98761382,Feb-18,2837,6,10,2386,16,12000,829,0.58,10,Contractor Services,2
947,1.73,Decline,4,2,98761382,Feb-18,7442,1,7,1493,11,12000,329,0.9,1,Fastners Firestop Strut,1
948,2.83,Stable,4,3,98761408,Feb-18,4913,11,9,3213,65,200,693,0.13,2,Power Tools,2
949,2.11,Stable,4,3,98761408,Feb-18,5567,2,10,802,47,200,742,0.83,1,Hilti Services,2
950,2.62,Stable,4,1,98761408,Feb-18,580,2,5,3015,49,200,649,0.99,1,Contractor Services,3
951,2.23,Stable,4,2,98761408,Feb-18,1149,11,10,2826,68,200,315,0.54,7,Fastners Firestop Strut,3
952,1.24,Stable,4,2,98761409,Feb-18,4243,15,4,2364,29,2000,442,0.53,5,Power Tools,1
953,2.32,Stable,4,2,98761409,Feb-18,9768,16,4,2700,66,2000,584,0.82,7,Hilti Services,3
954,2.56,Stable,4,3,98761409,Feb-18,4172,7,2,1049,63,2000,374,0.3,4,Contractor Services,1
955,1.59,Stable,4,1,98761409,Feb-18,8099,3,1,2019,55,2000,536,0.85,6,Fastners Firestop Strut,2
956,1.29,Stable,4,2,98761410,Feb-18,3290,15,10,4707,56,800,197,0.48,4,Power Tools,2
957,1.68,Stable,4,1,98761410,Feb-18,4876,5,1,4722,58,800,840,0.69,10,Hilti Services,2
958,0.69,Stable,4,3,98761410,Feb-18,6521,4,2,4243,32,800,733,0.26,2,Contractor Services,2
959,1.24,Stable,4,3,98761410,Feb-18,8546,9,2,3085,43,800,118,0.98,6,Fastners Firestop Strut,3
960,2.67,Growth,4,3,98761301,Mar-18,2611,8,3,1615,58,3500,986,0.8,2,Power Tools,1
961,1.82,Growth,4,2,98761301,Mar-18,5427,1,2,4630,57,3500,309,0.18,5,Hilti Services,3
962,2.44,Growth,4,1,98761301,Mar-18,4425,2,5,859,32,3500,766,0.69,8,Contractor Services,2
963,0.3,Growth,4,2,98761301,Mar-18,7093,2,10,1056,10,3500,572,0.42,6,Fastners Firestop Strut,1
964,1.16,Decline,4,2,98761302,Mar-18,4808,7,1,4953,11,42,747,0.15,1,Power Tools,2
965,1,Decline,4,3,98761302,Mar-18,3703,16,1,1165,54,42,628,0.82,5,Hilti Services,3
966,2.71,Decline,4,3,98761302,Mar-18,1745,12,5,2283,51,42,309,0.36,3,Contractor Services,2
967,1.77,Decline,4,1,98761302,Mar-18,333,2,2,4242,29,42,650,0.85,4,Fastners Firestop Strut,3
968,1,Growth,4,2,98761303,Mar-18,8168,10,9,2793,42,170,251,0.74,4,Power Tools,2
969,1.06,Growth,4,3,98761303,Mar-18,5604,12,3,3441,69,170,421,0.28,10,Hilti Services,2
970,2.42,Growth,4,2,98761303,Mar-18,7199,4,9,3254,17,170,464,0.46,1,Contractor Services,1
971,2.62,Growth,4,2,98761303,Mar-18,6116,7,9,4428,19,170,790,0.91,6,Fastners Firestop Strut,2
972,0.99,Growth,4,1,98761304,Mar-18,1871,11,7,3413,11,350,328,0.36,4,Power Tools,2
973,2.78,Growth,4,1,98761304,Mar-18,1366,13,7,2904,40,350,943,0.17,6,Hilti Services,2
974,1.01,Growth,4,3,98761304,Mar-18,6235,9,6,2909,12,350,241,0.12,1,Contractor Services,2
975,0.45,Growth,4,3,98761304,Mar-18,3328,6,3,4759,46,350,903,0.93,6,Fastners Firestop Strut,2
976,0.58,Decline,4,1,98761305,Mar-18,3698,16,2,4852,36,42,678,0.72,5,Power Tools,3
977,1.59,Decline,4,1,98761305,Mar-18,5506,12,3,635,61,42,847,0.95,7,Hilti Services,3
978,1.24,Decline,4,2,98761305,Mar-18,3701,6,10,4346,46,42,548,0.38,9,Contractor Services,2
979,2.02,Decline,4,1,98761305,Mar-18,6466,2,6,3834,23,42,629,0.48,9,Fastners Firestop Strut,1
980,1.11,Decline,4,2,98761306,Mar-18,5132,11,3,3659,58,42,847,0.76,2,Power Tools,3
981,0.35,Decline,4,3,98761306,Mar-18,9297,13,10,1559,60,42,603,0.19,8,Hilti Services,1
982,2.27,Decline,4,3,98761306,Mar-18,8724,6,4,4869,43,42,355,0.77,1,Contractor Services,1
983,0.42,Decline,4,2,98761306,Mar-18,5617,7,3,2945,61,42,708,0.46,4,Fastners Firestop Strut,1
984,1.77,Growth,4,2,98761307,Mar-18,1678,9,2,3680,66,350,973,0.48,1,Power Tools,3
985,2.72,Growth,4,1,98761307,Mar-18,9398,8,4,4588,51,350,288,0.27,2,Hilti Services,1
986,1.45,Growth,4,1,98761307,Mar-18,5309,11,9,3212,58,350,331,0.73,9,Contractor Services,2
987,1.19,Growth,4,1,98761307,Mar-18,3020,13,1,558,29,350,578,0.84,7,Fastners Firestop Strut,1
988,0.79,Growth,4,2,98761308,Mar-18,6416,2,9,2562,27,350,570,0.21,3,Power Tools,2
989,2.54,Growth,4,1,98761308,Mar-18,6101,1,10,3936,35,350,633,0.62,6,Hilti Services,3
990,2.89,Growth,4,3,98761308,Mar-18,8933,8,3,2049,53,350,762,0.2,6,Contractor Services,2
991,0.85,Growth,4,3,98761308,Mar-18,6402,14,1,3722,57,350,481,0.36,1,Fastners Firestop Strut,2
992,0.78,Growth,4,3,98761329,Mar-18,8632,15,2,4376,48,170,913,0.23,9,Power Tools,1
993,2.83,Growth,4,2,98761329,Mar-18,3329,16,8,4036,59,170,771,0.92,9,Hilti Services,3
994,2.22,Growth,4,3,98761329,Mar-18,474,8,8,4090,44,170,574,0.85,8,Contractor Services,3
995,2.35,Growth,4,2,98761329,Mar-18,4606,14,9,686,66,170,247,0.97,7,Fastners Firestop Strut,3
996,2.59,Stable,4,3,98761330,Mar-18,6201,14,9,3570,50,3500,543,0.22,2,Power Tools,2
997,1.45,Stable,4,3,98761330,Mar-18,431,3,9,1271,49,3500,603,0.15,10,Hilti Services,3
998,0.62,Stable,4,1,98761330,Mar-18,6534,14,2,1116,65,3500,589,0.19,5,Contractor Services,3
999,0.98,Stable,4,1,98761330,Mar-18,3860,4,4,4176,11,3500,464,0.73,4,Fastners Firestop Strut,1
1000,1.21,Growth,4,1,98761331,Mar-18,7506,1,3,4963,17,3500,609,0.84,3,Power Tools,2
1001,1.88,Growth,4,2,98761331,Mar-18,1347,14,6,3229,30,3500,703,0.48,3,Hilti Services,2
1002,1.79,Growth,4,3,98761331,Mar-18,5986,5,3,3153,37,3500,899,0.82,1,Contractor Services,2
1003,1.77,Growth,4,3,98761331,Mar-18,1122,8,8,3065,67,3500,887,0.86,2,Fastners Firestop Strut,2
1004,1.34,Growth,4,1,98761332,Mar-18,6993,7,3,637,29,3500,303,0.82,2,Power Tools,3
1005,1.84,Growth,4,3,98761332,Mar-18,5854,1,2,1075,17,3500,978,0.55,5,Hilti Services,1
1006,2.99,Growth,4,3,98761332,Mar-18,679,5,10,1156,11,3500,546,0.51,3,Contractor Services,3
1007,2.38,Growth,4,3,98761332,Mar-18,4819,2,2,2393,55,3500,791,0.32,1,Fastners Firestop Strut,3
1008,0.39,Decline,4,1,98761378,Mar-18,5216,12,4,2954,40,400,683,0.57,7,Power Tools,1
1009,1.71,Decline,4,3,98761378,Mar-18,7766,7,6,1812,10,400,140,0.86,10,Hilti Services,3
1010,0.65,Decline,4,2,98761378,Mar-18,8789,15,5,2762,28,400,306,0.36,8,Contractor Services,1
1011,1.37,Decline,4,3,98761378,Mar-18,3976,9,9,1285,37,400,981,0.28,8,Fastners Firestop Strut,2
1012,2.42,Stable,4,3,98761379,Mar-18,9130,11,4,2769,41,400,521,0.28,3,Power Tools,3
1013,1.67,Stable,4,2,98761379,Mar-18,2567,8,2,3931,40,400,228,0.32,3,Hilti Services,3
1014,1.06,Stable,4,1,98761379,Mar-18,4858,9,3,1712,43,400,939,0.26,9,Contractor Services,2
1015,1.46,Stable,4,2,98761379,Mar-18,9455,3,3,3162,57,400,324,0.15,10,Fastners Firestop Strut,3
1016,0.68,Stable,4,2,98761380,Mar-18,8688,11,5,741,30,175,910,0.44,7,Power Tools,2
1017,2.33,Stable,4,1,98761380,Mar-18,314,6,2,808,55,175,821,0.59,5,Hilti Services,2
1018,1.15,Stable,4,2,98761380,Mar-18,4587,7,5,2124,47,175,431,0.14,10,Contractor Services,1
1019,1.22,Stable,4,2,98761380,Mar-18,7900,11,2,2985,58,175,224,0.52,3,Fastners Firestop Strut,3
1020,0.68,Decline,4,1,98761381,Mar-18,9615,3,2,1910,23,3500,590,0.11,3,Power Tools,2
1021,2.88,Decline,4,1,98761381,Mar-18,3048,5,9,1438,59,3500,935,0.58,5,Hilti Services,1
1022,2.56,Decline,4,3,98761381,Mar-18,5358,3,4,3881,64,3500,276,0.39,4,Contractor Services,2
1023,1.85,Decline,4,1,98761381,Mar-18,9764,16,10,4946,65,3500,700,0.73,3,Fastners Firestop Strut,1
1024,2.14,Decline,4,2,98761382,Mar-18,1867,8,4,3807,51,12000,977,0.33,2,Power Tools,2
1025,2.07,Decline,4,3,98761382,Mar-18,9565,13,5,2943,29,12000,639,0.88,9,Hilti Services,3
1026,0.79,Decline,4,2,98761382,Mar-18,9669,5,3,766,13,12000,937,0.31,1,Contractor Services,2
1027,2.98,Decline,4,3,98761382,Mar-18,2379,14,9,3354,57,12000,661,0.22,2,Fastners Firestop Strut,3
1028,1.55,Stable,4,1,98761408,Mar-18,8542,12,1,672,29,200,998,0.32,9,Power Tools,2
1029,0.81,Stable,4,1,98761408,Mar-18,9105,16,3,1195,21,200,687,0.12,1,Hilti Services,1
1030,2.32,Stable,4,3,98761408,Mar-18,7290,9,6,2817,15,200,902,0.64,8,Contractor Services,2
1031,2.31,Stable,4,1,98761408,Mar-18,7915,7,2,1871,16,200,155,0.16,6,Fastners Firestop Strut,3
1032,2.57,Stable,4,3,98761409,Mar-18,9353,14,1,2391,40,2000,912,0.39,5,Power Tools,3
1033,2.77,Stable,4,1,98761409,Mar-18,1315,13,4,4799,26,2000,304,0.48,9,Hilti Services,1
1034,2,Stable,4,3,98761409,Mar-18,8218,14,8,2694,17,2000,260,0.72,2,Contractor Services,3
1035,1.53,Stable,4,1,98761409,Mar-18,4835,16,6,4812,66,2000,605,0.46,1,Fastners Firestop Strut,3
1036,2.17,Stable,4,1,98761410,Mar-18,258,11,8,1341,17,800,728,0.8,8,Power Tools,2
1037,1.18,Stable,4,2,98761410,Mar-18,7445,14,7,2977,15,800,958,0.72,8,Hilti Services,2
1038,1.52,Stable,4,1,98761410,Mar-18,9000,13,5,3166,40,800,932,0.38,6,Contractor Services,3
1039,2.6,Stable,4,2,98761410,Mar-18,4924,5,8,892,10,800,363,0.17,4,Fastners Firestop Strut,1
1040,2.88,Growth,4,1,98761301,Apr-18,7118,2,9,3520,46,3500,109,0.54,2,Power Tools,2
1041,1.15,Growth,4,2,98761301,Apr-18,576,16,8,1820,27,3500,402,0.12,3,Hilti Services,2
1042,2.74,Growth,4,3,98761301,Apr-18,3781,7,8,2033,17,3500,230,0.24,8,Contractor Services,3
1043,1.24,Growth,4,2,98761301,Apr-18,5054,15,4,3978,48,3500,267,0.22,8,Fastners Firestop Strut,2
1044,0.41,Decline,4,2,98761302,Apr-18,2166,12,10,1652,40,42,457,0.57,8,Power Tools,2
1045,0.32,Decline,4,3,98761302,Apr-18,857,12,1,3423,70,42,293,0.72,9,Hilti Services,2
1046,0.56,Decline,4,2,98761302,Apr-18,9697,13,1,802,14,42,193,0.44,1,Contractor Services,2
1047,1.1,Decline,4,2,98761302,Apr-18,8822,3,3,3581,27,42,354,0.25,5,Fastners Firestop Strut,1
1048,1.37,Growth,4,3,98761303,Apr-18,6467,1,2,3930,39,170,560,0.9,10,Power Tools,2
1049,2.06,Growth,4,1,98761303,Apr-18,8981,4,3,915,49,170,629,0.15,3,Hilti Services,2
1050,1.31,Growth,4,2,98761303,Apr-18,5020,4,4,693,33,170,614,0.97,7,Contractor Services,1
1051,1.45,Growth,4,2,98761303,Apr-18,5018,4,3,985,12,170,101,0.8,1,Fastners Firestop Strut,1
1052,0.43,Growth,4,3,98761304,Apr-18,1913,8,1,2284,43,350,212,0.11,2,Power Tools,3
1053,1.47,Growth,4,2,98761304,Apr-18,2240,10,8,3489,28,350,891,0.57,1,Hilti Services,3
1054,1.17,Growth,4,2,98761304,Apr-18,983,12,4,1025,33,350,524,0.96,5,Contractor Services,3
1055,0.62,Growth,4,1,98761304,Apr-18,2427,1,9,793,54,350,780,0.6,6,Fastners Firestop Strut,1
1056,0.6,Decline,4,2,98761305,Apr-18,4891,16,6,1938,48,42,929,0.19,1,Power Tools,2
1057,2.72,Decline,4,2,98761305,Apr-18,8989,4,9,3031,38,42,398,0.88,6,Hilti Services,1
1058,1.9,Decline,4,3,98761305,Apr-18,4459,7,2,2029,59,42,209,0.73,10,Contractor Services,3
1059,0.66,Decline,4,2,98761305,Apr-18,5197,9,2,3444,20,42,914,0.84,7,Fastners Firestop Strut,3
1060,2.66,Decline,4,3,98761306,Apr-18,6049,15,10,2906,31,42,861,0.13,8,Power Tools,1
1061,1.91,Decline,4,2,98761306,Apr-18,9496,3,6,4990,29,42,705,0.68,9,Hilti Services,3
1062,1.07,Decline,4,2,98761306,Apr-18,3830,5,1,2378,40,42,261,0.74,4,Contractor Services,1
1063,0.94,Decline,4,3,98761306,Apr-18,8312,6,6,502,13,42,170,0.23,8,Fastners Firestop Strut,2
1064,0.43,Growth,4,1,98761307,Apr-18,2960,6,6,2803,49,350,230,0.16,1,Power Tools,3
1065,1.79,Growth,4,3,98761307,Apr-18,1100,12,3,4784,38,350,836,0.48,1,Hilti Services,2
1066,2.41,Growth,4,1,98761307,Apr-18,989,15,4,3380,37,350,296,0.18,1,Contractor Services,2
1067,2.81,Growth,4,2,98761307,Apr-18,2925,10,10,3791,54,350,511,0.88,5,Fastners Firestop Strut,1
1068,1.17,Growth,4,2,98761308,Apr-18,9340,3,7,1573,22,350,974,0.76,1,Power Tools,3
1069,1.54,Growth,4,1,98761308,Apr-18,9941,14,9,1530,26,350,804,0.29,1,Hilti Services,2
1070,1.77,Growth,4,3,98761308,Apr-18,5011,9,4,3616,52,350,117,0.59,9,Contractor Services,2
1071,1.49,Growth,4,3,98761308,Apr-18,3511,11,5,3060,31,350,662,0.18,5,Fastners Firestop Strut,2
1072,1.5,Growth,4,2,98761329,Apr-18,1358,3,2,4139,37,170,816,0.12,4,Power Tools,1
1073,1.51,Growth,4,2,98761329,Apr-18,2029,4,10,671,14,170,209,0.51,10,Hilti Services,1
1074,0.97,Growth,4,1,98761329,Apr-18,3940,9,8,829,29,170,640,0.16,6,Contractor Services,3
1075,2.73,Growth,4,2,98761329,Apr-18,8894,8,2,3499,26,170,199,0.48,5,Fastners Firestop Strut,3
1076,1.33,Stable,4,2,98761330,Apr-18,4350,12,3,3767,30,3500,539,0.53,10,Power Tools,3
1077,0.88,Stable,4,3,98761330,Apr-18,8307,13,9,4241,35,3500,553,0.45,4,Hilti Services,3
1078,0.52,Stable,4,2,98761330,Apr-18,8665,2,2,4226,69,3500,553,0.52,10,Contractor Services,2
1079,2.63,Stable,4,2,98761330,Apr-18,5683,4,3,2097,33,3500,191,0.24,2,Fastners Firestop Strut,1
1080,0.9,Growth,4,2,98761331,Apr-18,9945,12,1,3420,16,3500,392,0.51,2,Power Tools,1
1081,2.89,Growth,4,2,98761331,Apr-18,586,15,7,4823,28,3500,442,0.72,8,Hilti Services,2
1082,2.99,Growth,4,3,98761331,Apr-18,5385,4,1,4915,59,3500,505,0.63,8,Contractor Services,2
1083,0.49,Growth,4,1,98761331,Apr-18,818,15,6,1822,35,3500,580,0.8,6,Fastners Firestop Strut,2
1084,2.62,Growth,4,1,98761332,Apr-18,5488,11,6,4140,47,3500,488,0.22,5,Power Tools,3
1085,2.23,Growth,4,1,98761332,Apr-18,5441,4,7,3278,39,3500,515,0.52,7,Hilti Services,1
1086,0.42,Growth,4,2,98761332,Apr-18,8906,7,6,3211,29,3500,618,0.86,9,Contractor Services,1
1087,1.53,Growth,4,1,98761332,Apr-18,8082,7,7,3607,16,3500,849,0.89,9,Fastners Firestop Strut,3
1088,3,Decline,4,2,98761378,Apr-18,8000,16,5,3901,14,400,565,0.45,1,Power Tools,2
1089,2.69,Decline,4,2,98761378,Apr-18,4744,4,5,4630,20,400,933,0.65,4,Hilti Services,2
1090,1.11,Decline,4,2,98761378,Apr-18,1633,8,5,3762,13,400,460,0.67,1,Contractor Services,3
1091,0.87,Decline,4,1,98761378,Apr-18,5470,16,7,2117,18,400,180,0.99,9,Fastners Firestop Strut,3
1092,2.05,Stable,4,1,98761379,Apr-18,774,12,7,1475,47,400,523,0.48,9,Power Tools,3
1093,0.78,Stable,4,1,98761379,Apr-18,9046,15,5,3537,19,400,673,0.57,8,Hilti Services,3
1094,2.88,Stable,4,2,98761379,Apr-18,2200,3,7,1528,59,400,842,0.36,6,Contractor Services,2
1095,2.04,Stable,4,2,98761379,Apr-18,8587,2,7,1232,42,400,904,0.82,7,Fastners Firestop Strut,2
1096,0.92,Stable,4,3,98761380,Apr-18,9549,10,9,2924,49,175,828,0.32,2,Power Tools,3
1097,0.8,Stable,4,3,98761380,Apr-18,6342,3,5,3661,64,175,320,0.54,1,Hilti Services,1
1098,2.91,Stable,4,1,98761380,Apr-18,3734,11,1,4443,53,175,541,0.56,9,Contractor Services,3
1099,2.14,Stable,4,3,98761380,Apr-18,2983,6,7,2221,34,175,216,0.16,6,Fastners Firestop Strut,3
1100,1.68,Decline,4,3,98761381,Apr-18,5001,2,4,1488,69,3500,915,0.27,2,Power Tools,1
1101,0.44,Decline,4,2,98761381,Apr-18,9123,16,8,3507,20,3500,518,0.98,2,Hilti Services,1
1102,2.09,Decline,4,3,98761381,Apr-18,5341,16,6,1018,29,3500,471,0.4,9,Contractor Services,3
1103,1.42,Decline,4,1,98761381,Apr-18,4309,2,1,3077,17,3500,511,0.82,4,Fastners Firestop Strut,1
1104,2.45,Decline,4,2,98761382,Apr-18,2089,7,7,2717,67,12000,695,0.62,1,Power Tools,2
1105,1.75,Decline,4,2,98761382,Apr-18,7460,6,9,4575,69,12000,294,0.12,6,Hilti Services,2
1106,2.57,Decline,4,1,98761382,Apr-18,962,13,6,2914,13,12000,877,0.85,4,Contractor Services,1
1107,1.44,Decline,4,3,98761382,Apr-18,7744,12,10,3054,57,12000,231,0.91,3,Fastners Firestop Strut,3
1108,2.69,Stable,4,3,98761408,Apr-18,6681,14,9,2248,19,200,943,0.94,4,Power Tools,1
1109,2.95,Stable,4,1,98761408,Apr-18,8459,13,5,4404,52,200,321,0.9,1,Hilti Services,1
1110,0.93,Stable,4,2,98761408,Apr-18,3456,11,7,1194,50,200,330,0.73,7,Contractor Services,1
1111,2.2,Stable,4,2,98761408,Apr-18,2741,15,2,4472,65,200,343,0.19,7,Fastners Firestop Strut,2
1112,0.94,Stable,4,1,98761409,Apr-18,5852,2,10,3635,70,2000,627,0.64,8,Power Tools,3
1113,0.6,Stable,4,3,98761409,Apr-18,3673,12,4,1532,38,2000,548,0.1,2,Hilti Services,3
1114,0.35,Stable,4,1,98761409,Apr-18,6820,1,2,4932,49,2000,689,0.82,4,Contractor Services,1
1115,2.74,Stable,4,2,98761409,Apr-18,4218,9,1,1701,51,2000,834,0.47,7,Fastners Firestop Strut,2
1116,1.95,Stable,4,1,98761410,Apr-18,1549,5,10,4768,64,800,883,0.73,5,Power Tools,2
1117,2.69,Stable,4,2,98761410,Apr-18,3000,15,7,1547,26,800,741,0.54,6,Hilti Services,2
1118,2.17,Stable,4,2,98761410,Apr-18,1351,16,3,2577,69,800,892,0.13,4,Contractor Services,2
1119,2.95,Stable,4,2,98761410,Apr-18,4261,6,6,2379,40,800,376,0.52,4,Fastners Firestop Strut,2
1120,0.41,Growth,4,2,98761301,May-18,5862,15,8,4784,63,3500,985,0.83,3,Power Tools,3
1121,2.3,Growth,4,2,98761301,May-18,995,12,2,2614,63,3500,305,0.25,1,Hilti Services,3
1122,2.15,Growth,4,2,98761301,May-18,5691,14,1,3744,43,3500,876,0.33,5,Contractor Services,2
1123,1.71,Growth,4,2,98761301,May-18,1242,1,2,1349,21,3500,476,0.57,2,Fastners Firestop Strut,1
1124,0.57,Decline,4,1,98761302,May-18,892,16,2,4932,17,42,967,0.55,5,Power Tools,2
1125,2.92,Decline,4,3,98761302,May-18,3031,5,4,3807,25,42,444,0.63,8,Hilti Services,3
1126,2.96,Decline,4,1,98761302,May-18,6854,8,10,4690,38,42,467,0.9,2,Contractor Services,2
1127,1.68,Decline,4,2,98761302,May-18,6084,16,5,3280,15,42,658,0.54,2,Fastners Firestop Strut,1
1128,1.93,Growth,4,3,98761303,May-18,7394,1,2,1630,20,170,433,0.63,10,Power Tools,2
1129,2.86,Growth,4,3,98761303,May-18,4139,14,6,1562,51,170,568,0.78,4,Hilti Services,1
1130,1.28,Growth,4,3,98761303,May-18,9808,12,10,4523,48,170,683,0.88,4,Contractor Services,3
1131,2.94,Growth,4,3,98761303,May-18,5915,6,10,3200,50,170,423,0.73,2,Fastners Firestop Strut,3
1132,0.51,Growth,4,3,98761304,May-18,8572,4,7,867,53,350,647,0.43,9,Power Tools,1
1133,2.19,Growth,4,3,98761304,May-18,5256,2,10,897,29,350,259,0.95,1,Hilti Services,3
1134,2.37,Growth,4,1,98761304,May-18,2435,13,1,2105,11,350,816,0.79,1,Contractor Services,3
1135,2.86,Growth,4,1,98761304,May-18,772,9,4,1188,18,350,674,0.29,7,Fastners Firestop Strut,3
1136,2.44,Decline,4,3,98761305,May-18,6831,2,4,2618,22,42,503,0.82,8,Power Tools,2
1137,0.94,Decline,4,3,98761305,May-18,7285,14,3,2904,15,42,923,0.91,3,Hilti Services,3
